%time,field.header.seq,field.header.stamp,field.header.frame_id,field.bumper,field.cliff,field.sonar,field.illumination,field.led,field.button,field.torque,field.left_encoder,field.right_encoder,field.battery
1587292570680552811,29852,1587292570662884958,,2,141.0,0.0,426.0,0,0,1,17761,15659,11.9499998093
1587292570702339686,29853,1587292570714053096,,2,140.0,0.0,409.0,0,0,1,17723,15623,11.9300003052
1587292570740841040,29854,1587292570747053096,,2,143.0,0.0,413.0,0,0,1,17690,15592,11.9300003052
1587292570770807550,29855,1587292570780053096,,2,81.0,0.0,417.0,0,0,1,17658,15560,11.9499998093
1587292570808934634,29856,1587292570815053096,,2,81.0,0.0,395.0,0,0,1,17623,15523,11.9300003052
1587292570845125623,29857,1587292570848053096,,2,141.0,0.0,466.0,0,0,1,17590,15494,11.9300003052
1587292570873072134,29858,1587292570883053096,,2,80.0,0.0,509.0,0,0,1,17555,15460,11.9099998474
1587292570911638957,29859,1587292570915053096,,2,82.0,0.0,527.0,0,0,1,17522,15425,11.9499998093
1587292570940968540,29860,1587292570950053096,,2,119.0,0.0,454.0,0,0,1,17488,15391,11.9300003052
1587292570981259634,29861,1587292570982053096,,2,119.0,0.0,431.0,0,0,1,17455,15359,11.9300003052
1587292571004118436,29862,1587292571015053096,,2,142.0,0.0,431.0,0,0,1,17420,15328,11.9300003052
1587292571045119686,29863,1587292571048053096,,2,118.0,0.0,427.0,0,0,1,17388,15298,11.9099998474
1587292571067704009,29864,1587292571082053096,,2,118.0,0.0,399.0,0,0,1,17354,15262,11.9300003052
1587292571112814061,29865,1587292571115053096,,2,171.0,0.0,389.0,0,0,1,17322,15231,11.9300003052
1587292571152460206,29866,1587292571148053096,,2,140.0,0.0,379.0,0,0,1,17289,15197,11.9499998093
1587292571172511404,29867,1587292571183053096,,2,141.0,0.0,407.0,0,0,1,17253,15162,11.9300003052
1587292571213132550,29868,1587292571216053096,,2,139.0,0.0,413.0,0,0,1,17221,15129,11.9499998093
1587292571259881977,29869,1587292571249053096,,2,119.0,0.0,396.0,0,0,1,17189,15096,11.9300003052
1587292571276319373,29870,1587292571284053096,,2,139.0,0.0,405.0,0,0,1,17153,15063,11.9300003052
1587292571319870311,29871,1587292571317053096,,2,139.0,0.0,390.0,0,0,1,17120,15034,11.9499998093
1587292571343961040,29872,1587292571355053096,,2,139.0,0.0,470.0,0,0,1,17083,14995,11.9300003052
1587292571386778800,29873,1587292571388053096,,2,139.0,0.0,428.0,0,0,1,17051,14962,11.9300003052
1587292571415147238,29874,1587292571423053096,,2,123.0,0.0,403.0,0,0,1,17017,14929,11.9300003052
1587292571457144842,29875,1587292571458053096,,2,118.0,0.0,392.0,0,0,1,16981,14892,11.9300003052
1587292571497954790,29876,1587292571491053096,,2,139.0,0.0,379.0,0,0,1,16947,14860,11.9499998093
1587292571516191352,29877,1587292571527053096,,2,139.0,0.0,466.0,0,0,1,16912,14824,11.9099998474
1587292571558369217,29878,1587292571560053096,,2,118.0,0.0,506.0,0,0,1,16881,14793,11.9499998093
1587292571600715467,29879,1587292571593053096,,2,139.0,0.0,530.0,0,0,1,16848,14761,11.9300003052
1587292571617357654,29880,1587292571627053096,,2,81.0,0.0,450.0,0,0,1,16814,14727,11.9499998093
1587292571660019321,29881,1587292571660053096,,2,118.0,0.0,412.0,0,0,1,16783,14693,11.9499998093
1587292571700801873,29882,1587292571702053096,,2,145.0,0.0,407.0,0,0,1,16742,14654,11.9499998093
1587292571743869998,29883,1587292571735053096,,2,118.0,0.0,396.0,0,0,1,16709,14622,11.9300003052
1587292571762349008,29884,1587292571771053096,,2,140.0,0.0,473.0,0,0,1,16672,14586,11.9300003052
1587292571805486560,29885,1587292571804053096,,2,142.0,0.0,508.0,0,0,1,16640,14554,11.9300003052
1587292571846881456,29886,1587292571854053096,,2,140.0,0.0,449.0,0,0,1,16590,14506,11.9300003052
1587292571890084789,29887,1587292571887053096,,2,81.0,0.0,430.0,0,0,1,16557,14472,11.9499998093
1587292571908117810,29888,1587292571920053096,,2,117.0,0.0,403.0,0,0,1,16523,14438,11.9300003052
1587292571949658279,29889,1587292571953053096,,2,141.0,0.0,389.0,0,0,1,16492,14405,11.9300003052
1587292571994616300,29890,1587292571988053096,,2,156.0,0.0,469.0,0,0,1,16458,14371,11.9300003052
1587292572006619321,29891,1587292572021053096,,2,142.0,0.0,446.0,0,0,1,16424,14340,11.9300003052
1587292572049543904,29892,1587292572054053096,,2,141.0,0.0,499.0,0,0,1,16390,14307,11.9300003052
1587292572091833175,29893,1587292572089053096,,2,140.0,0.0,436.0,0,0,1,16357,14270,11.9300003052
1587292572116172498,29894,1587292572124053096,,2,119.0,0.0,494.0,0,0,1,16322,14239,11.9499998093
1587292572157965466,29895,1587292572159053096,,2,140.0,0.0,431.0,0,0,1,16286,14204,11.9300003052
1587292572192069685,29896,1587292572192053096,,2,140.0,0.0,410.0,0,0,1,16253,14171,11.9300003052
1587292572217771039,29897,1587292572227053096,,2,121.0,0.0,392.0,0,0,1,16219,14135,11.9300003052
1587292572254698383,29898,1587292572262053096,,2,118.0,0.0,391.0,0,0,1,16182,14100,11.9499998093
1587292572291839737,29899,1587292572295053096,,2,139.0,0.0,465.0,0,0,1,16149,14069,11.9499998093
1587292572313816143,29900,1587292572328053096,,2,118.0,0.0,439.0,0,0,1,16115,14037,11.9099998474
1587292572355011039,29901,1587292572361053096,,2,81.0,0.0,414.0,0,0,1,16084,14003,11.9300003052
1587292572398988748,29902,1587292572396053096,,2,140.0,0.0,488.0,0,0,1,16049,13968,11.9300003052
1587292572416050779,29903,1587292572430053096,,2,141.0,0.0,426.0,0,0,1,16017,13935,11.9300003052
1587292572463799737,29904,1587292572465053096,,2,118.0,0.0,400.0,0,0,1,15980,13898,11.9300003052
1587292572497954477,29905,1587292572498053096,,2,118.0,0.0,410.0,0,0,1,15948,13866,11.9300003052
1587292572521474789,29906,1587292572534053096,,2,140.0,0.0,481.0,0,0,1,15912,13829,11.9499998093
1587292572567633123,29907,1587292572567053096,,2,118.0,0.0,443.0,0,0,1,15879,13798,11.9300003052
1587292572611982341,29908,1587292572602053096,,2,140.0,0.0,419.0,0,0,1,15843,13764,11.9300003052
1587292572625697393,29909,1587292572637053096,,2,118.0,0.0,481.0,0,0,1,15809,13727,11.9300003052
1587292572664554581,29910,1587292572670053096,,2,139.0,0.0,449.0,0,0,1,15778,13695,11.9499998093
1587292572709524633,29911,1587292572705053096,,2,81.0,0.0,497.0,0,0,1,15744,13661,11.9300003052
1587292572726747758,29912,1587292572738053096,,2,117.0,0.0,439.0,0,0,1,15710,13628,11.9300003052
1587292572768891300,29913,1587292572773053096,,2,137.0,0.0,413.0,0,0,1,15674,13592,11.9300003052
1587292572803544581,29914,1587292572806053096,,2,158.0,0.0,419.0,0,0,1,15641,13559,11.9499998093
1587292572825052445,29915,1587292572841053096,,2,140.0,0.0,408.0,0,0,1,15607,13523,11.9499998093
1587292572867725414,29916,1587292572874053096,,2,117.0,0.0,404.0,0,0,1,15574,13491,11.9499998093
1587292572910041924,29917,1587292572909053096,,2,81.0,0.0,413.0,0,0,1,15539,13455,11.9300003052
1587292572934414112,29918,1587292572943053096,,2,136.0,0.0,481.0,0,0,1,15506,13421,11.9300003052
1587292572975870258,29919,1587292572978053096,,2,81.0,0.0,430.0,0,0,1,15470,13386,11.9300003052
1587292573012110570,29920,1587292573011053096,,2,166.0,0.0,395.0,0,0,1,15437,13352,11.9300003052
1587292573034500258,29921,1587292573044053096,,2,118.0,0.0,392.0,0,0,1,15403,13319,11.9300003052
1587292573078272237,29922,1587292573077053096,,2,118.0,0.0,401.0,0,0,1,15369,13285,11.9499998093
1587292573100650362,29923,1587292573111053096,,2,117.0,0.0,413.0,0,0,1,15337,13251,11.9499998093
1587292573139953070,29924,1587292573144053096,,2,81.0,0.0,477.0,0,0,1,15304,13220,11.9300003052
1587292573170222133,29925,1587292573179053096,,2,117.0,0.0,452.0,0,0,1,15270,13184,11.9300003052
1587292573209423591,29926,1587292573220512022,,2,137.0,0.0,430.0,0,0,1,15235,13146,11.9300003052
1587292573249867497,29927,1587292573253512022,,2,136.0,0.0,441.0,0,0,1,15203,13114,11.9300003052
1587292573276080414,29928,1587292573288512022,,2,136.0,0.0,408.0,0,0,1,15168,13079,11.9300003052
1587292573314487081,29929,1587292573323512022,,2,117.0,0.0,481.0,0,0,1,15131,13045,11.9499998093
1587292573339876039,29930,1587292573358512022,,2,138.0,0.0,449.0,0,0,1,15097,13010,11.9300003052
1587292573378985414,29931,1587292573390512022,,2,117.0,0.0,498.0,0,0,1,15065,12977,11.9300003052
1587292573424473747,29932,1587292573423512022,,2,81.0,0.0,450.0,0,0,1,15032,12945,11.8900003433
1587292573441262028,29933,1587292573458512022,,2,81.0,0.0,413.0,0,0,1,14995,12910,11.9300003052
1587292573484802445,29934,1587292573491512022,,2,135.0,0.0,389.0,0,0,1,14963,12877,11.9300003052
1587292573526051560,29935,1587292573533512022,,2,135.0,0.0,409.0,0,0,1,14923,12834,11.9300003052
1587292573571057341,29936,1587292573566512022,,2,81.0,0.0,396.0,0,0,1,14889,12801,11.9300003052
1587292573592997133,29937,1587292573601512022,,2,81.0,0.0,385.0,0,0,1,14855,12767,11.9300003052
1587292573631728018,29938,1587292573636512022,,2,137.0,0.0,379.0,0,0,1,14820,12733,11.9300003052
1587292573650075622,29939,1587292573670512022,,2,117.0,0.0,410.0,0,0,1,14789,12698,11.9300003052
1587292573691375987,29940,1587292573703512022,,2,136.0,0.0,382.0,0,0,1,14758,12664,11.9099998474
1587292573735085049,29941,1587292573738512022,,2,136.0,0.0,409.0,0,0,1,14724,12629,11.9300003052
1587292573752712497,29942,1587292573772512022,,2,117.0,0.0,411.0,0,0,1,14690,12595,11.9300003052
1587292573795282705,29943,1587292573807512022,,2,117.0,0.0,486.0,0,0,1,14657,12558,11.9300003052
1587292573833946612,29944,1587292573840512022,,2,136.0,0.0,443.0,0,0,1,14623,12527,11.9300003052
1587292573872895153,29945,1587292573873512022,,2,117.0,0.0,420.0,0,0,1,14591,12496,11.9300003052
1587292573898438851,29946,1587292573906512022,,2,137.0,0.0,389.0,0,0,1,14557,12465,11.9499998093
1587292573938411247,29947,1587292573941512022,,2,140.0,0.0,401.0,0,0,1,14524,12428,11.9300003052
1587292573959916039,29948,1587292573981512022,,2,80.0,0.0,483.0,0,0,1,14486,12389,11.9300003052
1587292574002824112,29949,1587292574014512022,,2,117.0,0.0,424.0,0,0,1,14454,12357,11.9300003052
1587292574042795101,29950,1587292574047512022,,2,117.0,0.0,418.0,0,0,1,14420,12324,11.9300003052
1587292574059653174,29951,1587292574080512022,,2,124.0,0.0,415.0,0,0,1,14388,12289,11.9300003052
1587292574100194372,29952,1587292574113512022,,2,118.0,0.0,417.0,0,0,1,14355,12257,11.9300003052
1587292574141456664,29953,1587292574146512022,,2,134.0,0.0,395.0,0,0,1,14324,12226,11.9300003052
1587292574158648487,29954,1587292574179512022,,2,172.0,0.0,407.0,0,0,1,14289,12191,11.9300003052
1587292574200825362,29955,1587292574212512022,,2,136.0,0.0,383.0,0,0,1,14255,12159,11.9300003052
1587292574239356924,29956,1587292574245512022,,2,80.0,0.0,412.0,0,0,1,14224,12126,11.9300003052
1587292574261764320,29957,1587292574278512022,,2,137.0,0.0,401.0,0,0,1,14191,12092,11.9300003052
1587292574305302914,29958,1587292574311512022,,2,81.0,0.0,406.0,0,0,1,14159,12060,11.9300003052
1587292574327875518,29959,1587292574349512022,,2,139.0,0.0,500.0,0,0,1,14120,12021,11.9300003052
1587292574366562549,29960,1587292574382512022,,2,80.0,0.0,444.0,0,0,1,14086,11989,11.9499998093
1587292574409688382,29961,1587292574415512022,,2,117.0,0.0,417.0,0,0,1,14053,11958,11.9300003052
1587292574432720049,29962,1587292574452512022,,2,117.0,0.0,498.0,0,0,1,14018,11919,11.9300003052
1587292574475129007,29963,1587292574485512022,,2,81.0,0.0,455.0,0,0,1,13985,11886,11.9300003052
1587292574497440570,29964,1587292574518512022,,2,137.0,0.0,436.0,0,0,1,13954,11851,11.9499998093
1587292574541894893,29965,1587292574551512022,,2,81.0,0.0,406.0,0,0,1,13921,11819,11.9499998093
1587292574582642236,29966,1587292574584512022,,2,148.0,0.0,387.0,0,0,1,13887,11788,11.9300003052
1587292574604478278,29967,1587292574621512022,,2,167.0,0.0,402.0,0,0,1,13851,11752,11.9300003052
1587292574647739476,29968,1587292574654512022,,2,118.0,0.0,408.0,0,0,1,13819,11718,11.9099998474
1587292574673439111,29969,1587292574691512022,,2,139.0,0.0,487.0,0,0,1,13783,11683,11.9499998093
1587292574716485570,29970,1587292574724512022,,2,81.0,0.0,513.0,0,0,1,13750,11651,11.9300003052
1587292574742919893,29971,1587292574759512022,,2,140.0,0.0,439.0,0,0,1,13715,11617,11.9300003052
1587292574785665882,29972,1587292574792512022,,2,81.0,0.0,503.0,0,0,1,13683,11583,11.9499998093
1587292574813459320,29973,1587292574826512022,,2,80.0,0.0,525.0,0,0,1,13649,11549,11.9300003052
1587292574854627549,29974,1587292574861512022,,2,139.0,0.0,476.0,0,0,1,13614,11516,11.9499998093
1587292574880226767,29975,1587292574896512022,,2,117.0,0.0,514.0,0,0,1,13579,11484,11.9300003052
1587292574920466924,29976,1587292574931512022,,2,117.0,0.0,530.0,0,0,1,13545,11447,11.9300003052
1587292574957859424,29977,1587292574964512022,,2,139.0,0.0,451.0,0,0,1,13512,11415,11.9300003052
1587292574984006195,29978,1587292575001512022,,2,137.0,0.0,432.0,0,0,1,13476,11379,11.9300003052
1587292575030583434,29979,1587292575034512022,,2,118.0,0.0,425.0,0,0,1,13443,11345,11.9300003052
1587292575051669163,29980,1587292575071512022,,2,138.0,0.0,406.0,0,0,1,13406,11308,11.9300003052
1587292575093133486,29981,1587292575104512022,,2,117.0,0.0,428.0,0,0,1,13374,11276,11.9300003052
1587292575122344163,29982,1587292575138512022,,2,131.0,0.0,397.0,0,0,1,13340,11243,11.9300003052
1587292575161268955,29983,1587292575173512022,,2,118.0,0.0,385.0,0,0,1,13303,11210,11.9300003052
1587292575197206611,29984,1587292575206512022,,2,117.0,0.0,379.0,0,0,1,13270,11177,11.9300003052
1587292575218578799,29985,1587292575240512022,,2,137.0,0.0,376.0,0,0,1,13237,11144,11.9300003052
1587292575261504476,29986,1587292575273512022,,2,136.0,0.0,374.0,0,0,1,13204,11112,11.9300003052
1587292575297654684,29987,1587292575306512022,,2,81.0,0.0,458.0,0,0,1,13171,11077,11.9300003052
1587292575325837601,29988,1587292575341512022,,2,80.0,0.0,457.0,0,0,1,13136,11043,11.9499998093
1587292575367535986,29989,1587292575376512022,,2,138.0,0.0,501.0,0,0,1,13100,11008,11.9300003052
1587292575402439371,29990,1587292575409512022,,2,81.0,0.0,443.0,0,0,1,13067,10977,11.9300003052
1587292575427330569,29991,1587292575444512022,,2,137.0,0.0,405.0,0,0,1,13033,10944,11.9300003052
1587292575467979371,29992,1587292575479512022,,2,81.0,0.0,397.0,0,0,1,12998,10908,11.9499998093
1587292575504607861,29993,1587292575512512022,,2,117.0,0.0,415.0,0,0,1,12966,10875,11.9300003052
1587292575526781767,29994,1587292575547512022,,2,137.0,0.0,395.0,0,0,1,12932,10843,11.9300003052
1587292575572581559,29995,1587292575580512022,,2,138.0,0.0,386.0,0,0,1,12899,10811,11.9499998093
1587292575612555778,29996,1587292575613512022,,2,80.0,0.0,463.0,0,0,1,12865,10777,11.9300003052
1587292575629022392,29997,1587292575651512022,,2,138.0,0.0,438.0,0,0,1,12827,10739,11.9300003052
1587292575676767288,29998,1587292575684512022,,2,81.0,0.0,402.0,0,0,1,12796,10709,11.9300003052
1587292575715106246,29999,1587292575707891044,,2,162.0,0.0,416.0,0,0,1,12763,10676,11.9300003052
1587292575735851403,30000,1587292575743891044,,2,154.0,0.0,388.0,0,0,1,12727,10640,11.9499998093
1587292575777205673,30001,1587292575776891044,,2,80.0,0.0,376.0,0,0,1,12696,10606,11.9300003052
1587292575819636715,30002,1587292575809891044,,2,135.0,0.0,381.0,0,0,1,12664,10574,11.9300003052
1587292575837782705,30003,1587292575842891044,,2,117.0,0.0,412.0,0,0,1,12631,10543,11.9300003052
1587292575881249319,30004,1587292575875891044,,2,81.0,0.0,390.0,0,0,1,12598,10511,11.9300003052
1587292575902436559,30005,1587292575911891044,,2,117.0,0.0,422.0,0,0,1,12561,10475,11.9300003052
1587292575940961975,30006,1587292575944891044,,2,137.0,0.0,388.0,0,0,1,12530,10443,11.9300003052
1587292575987374163,30007,1587292575977891044,,2,139.0,0.0,461.0,0,0,1,12497,10411,11.9499998093
1587292576009547965,30008,1587292576014891044,,2,118.0,0.0,444.0,0,0,1,12459,10374,11.9300003052
1587292576052676663,30009,1587292576047891044,,2,81.0,0.0,491.0,0,0,1,12426,10340,11.9300003052
1587292576076033121,30010,1587292576084891044,,2,117.0,0.0,525.0,0,0,1,12390,10302,11.9300003052
1587292576115554423,30011,1587292576117891044,,2,144.0,0.0,538.0,0,0,1,12357,10271,11.9300003052
1587292576155726298,30012,1587292576150891044,,2,138.0,0.0,547.0,0,0,1,12325,10239,11.9300003052
1587292576178612757,30013,1587292576184891044,,2,139.0,0.0,453.0,0,0,1,12289,10205,11.9499998093
1587292576214787079,30014,1587292576217891044,,2,117.0,0.0,496.0,0,0,1,12258,10172,11.9300003052
1587292576257633173,30015,1587292576252891044,,2,81.0,0.0,462.0,0,0,1,12222,10137,11.9300003052
1587292576276596923,30016,1587292576286891044,,2,117.0,0.0,419.0,0,0,1,12187,10105,11.9499998093
1587292576315992600,30017,1587292576321891044,,2,137.0,0.0,392.0,0,0,1,12152,10069,11.9099998474
1587292576350279007,30018,1587292576354891044,,2,139.0,0.0,411.0,0,0,1,12120,10036,11.9300003052
1587292576392584319,30019,1587292576387891044,,2,141.0,0.0,388.0,0,0,1,12087,10004,11.9300003052
1587292576414513225,30020,1587292576422891044,,2,137.0,0.0,463.0,0,0,1,12051,9970,11.9300003052
1587292576456028017,30021,1587292576457891044,,2,140.0,0.0,505.0,0,0,1,12016,9936,11.9300003052
1587292576495195100,30022,1587292576490891044,,2,138.0,0.0,435.0,0,0,1,11984,9903,11.9099998474
1587292576536006559,30023,1587292576523891044,,2,118.0,0.0,428.0,0,0,1,11953,9870,11.9499998093
1587292576558132704,30024,1587292576558891044,,2,136.0,0.0,487.0,0,0,1,11919,9836,11.9300003052
1587292576596337079,30025,1587292576591891044,,2,123.0,0.0,425.0,0,0,1,11885,9801,11.9499998093
1587292576619001975,30026,1587292576625891044,,2,81.0,0.0,401.0,0,0,1,11851,9765,11.9300003052
1587292576657851975,30027,1587292576658891044,,2,137.0,0.0,411.0,0,0,1,11818,9734,11.9300003052
1587292576685769058,30028,1587292576693891044,,2,139.0,0.0,489.0,0,0,1,11783,9700,11.9300003052
1587292576725971715,30029,1587292576728891044,,2,138.0,0.0,423.0,0,0,1,11747,9665,11.9300003052
1587292576759950569,30030,1587292576761891044,,2,137.0,0.0,397.0,0,0,1,11714,9633,11.9300003052
1587292576788488694,30031,1587292576795891044,,2,137.0,0.0,384.0,0,0,1,11682,9597,11.9300003052
1587292576827733694,30032,1587292576830891044,,2,137.0,0.0,404.0,0,0,1,11647,9565,11.9499998093
1587292576865764631,30033,1587292576863891044,,2,139.0,0.0,385.0,0,0,1,11613,9532,11.9300003052
1587292576904149892,30034,1587292576896891044,,2,138.0,0.0,400.0,0,0,1,11580,9498,11.9099998474
1587292576927621142,30035,1587292576930891044,,2,118.0,0.0,383.0,0,0,1,11545,9464,11.9300003052
1587292576969072131,30036,1587292576963891044,,2,80.0,0.0,408.0,0,0,1,11515,9432,11.9099998474
1587292576991372600,30037,1587292577002891044,,2,138.0,0.0,478.0,0,0,1,11476,9392,11.9300003052
1587292577035635048,30038,1587292577035891044,,2,138.0,0.0,425.0,0,0,1,11444,9359,11.9300003052
1587292577075208902,30039,1587292577068891044,,2,136.0,0.0,499.0,0,0,1,11411,9325,11.9300003052
1587292577092416402,30040,1587292577102891044,,2,116.0,0.0,518.0,0,0,1,11377,9290,11.9499998093
1587292577134225308,30041,1587292577135891044,,2,117.0,0.0,531.0,0,0,1,11343,9257,11.9300003052
1587292577175524371,30042,1587292577168891044,,2,80.0,0.0,480.0,0,0,1,11310,9222,11.9300003052
1587292577193820673,30043,1587292577202891044,,2,117.0,0.0,441.0,0,0,1,11274,9188,11.9300003052
1587292577236985673,30044,1587292577235891044,,2,81.0,0.0,436.0,0,0,1,11242,9155,11.9300003052
1587292577280490777,30045,1587292577268891044,,2,81.0,0.0,401.0,0,0,1,11209,9124,11.9300003052
1587292577298048642,30046,1587292577305891044,,2,117.0,0.0,420.0,0,0,1,11170,9087,11.9300003052
1587292577341720829,30047,1587292577338891044,,2,81.0,0.0,420.0,0,0,1,11139,9052,11.9300003052
1587292577377801089,30048,1587292577377891044,,2,139.0,0.0,396.0,0,0,1,11100,9011,11.9300003052
1587292577419100829,30049,1587292577410891044,,2,138.0,0.0,380.0,0,0,1,11067,8980,11.9300003052
1587292577441593017,30050,1587292577445891044,,2,117.0,0.0,402.0,0,0,1,11031,8947,11.9300003052
1587292577487427704,30051,1587292577480891044,,2,117.0,0.0,390.0,0,0,1,10997,8910,11.9300003052
1587292577506470360,30052,1587292577515891044,,2,139.0,0.0,463.0,0,0,1,10962,8874,11.9300003052
1587292577547807600,30053,1587292577548891044,,2,138.0,0.0,439.0,0,0,1,10929,8841,11.9300003052
1587292577592890412,30054,1587292577581891044,,2,82.0,0.0,406.0,0,0,1,10896,8809,11.9499998093
1587292577613341037,30055,1587292577619891044,,2,140.0,0.0,481.0,0,0,1,10858,8770,11.9499998093
1587292577654964891,30056,1587292577652891044,,2,81.0,0.0,434.0,0,0,1,10828,8735,11.9300003052
1587292577676364006,30057,1587292577687891044,,2,117.0,0.0,396.0,0,0,1,10791,8701,11.9300003052
1587292577715456402,30058,1587292577720891044,,2,138.0,0.0,472.0,0,0,1,10757,8669,11.9300003052
1587292577756845464,30059,1587292577753891044,,2,117.0,0.0,416.0,0,0,1,10726,8638,11.9099998474
1587292577777749891,30060,1587292577786891044,,2,81.0,0.0,387.0,0,0,1,10695,8603,11.9499998093
1587292577820013537,30061,1587292577819891044,,2,118.0,0.0,403.0,0,0,1,10664,8571,11.9300003052
1587292577852926506,30062,1587292577854891044,,2,80.0,0.0,482.0,0,0,1,10631,8536,11.9300003052
1587292577895779058,30063,1587292577889891044,,2,137.0,0.0,451.0,0,0,1,10595,8500,11.9300003052
1587292577930844735,30064,1587292577922891044,,2,80.0,0.0,495.0,0,0,1,10565,8467,11.9300003052
1587292577948848641,30065,1587292577955891044,,2,137.0,0.0,431.0,0,0,1,10532,8435,11.9099998474
1587292577992356037,30066,1587292577988891044,,2,117.0,0.0,424.0,0,0,1,10499,8404,11.9300003052
1587292578035660620,30067,1587292578037891044,,2,137.0,0.0,415.0,0,0,1,10450,8356,11.9300003052
1587292578077717912,30068,1587292578070891044,,2,139.0,0.0,400.0,0,0,1,10419,8321,11.9300003052
1587292578093425152,30069,1587292578104891044,,2,81.0,0.0,409.0,0,0,1,10386,8289,11.9300003052
1587292578136708225,30070,1587292578137891044,,2,138.0,0.0,391.0,0,0,1,10354,8257,11.9300003052
1587292578179054995,30071,1587292578170891044,,2,139.0,0.0,466.0,0,0,1,10320,8223,11.9300003052
1587292578197430985,30072,1587292578215343055,,2,139.0,0.0,446.0,0,0,1,10282,8184,11.9499998093
1587292578237924631,30073,1587292578248343055,,2,117.0,0.0,415.0,0,0,1,10249,8153,11.9099998474
1587292578278369683,30074,1587292578281343055,,2,81.0,0.0,398.0,0,0,1,10217,8122,11.9300003052
1587292578300965047,30075,1587292578316343055,,2,138.0,0.0,391.0,0,0,1,10181,8085,11.9300003052
1587292578339352964,30076,1587292578351343055,,2,138.0,0.0,387.0,0,0,1,10148,8049,11.9300003052
1587292578376958120,30077,1587292578384343055,,2,139.0,0.0,374.0,0,0,1,10115,8016,11.9300003052
1587292578420626297,30078,1587292578417343055,,2,118.0,0.0,394.0,0,0,1,10083,7984,11.9099998474
1587292578438361141,30079,1587292578455343055,,2,161.0,0.0,383.0,0,0,1,10045,7946,11.9099998474
1587292578482925881,30080,1587292578488343055,,2,137.0,0.0,387.0,0,0,1,10011,7913,11.9099998474
1587292578521881402,30081,1587292578535343055,,2,118.0,0.0,394.0,0,0,1,9964,7868,11.9300003052
1587292578565709214,30082,1587292578568343055,,2,139.0,0.0,469.0,0,0,1,9933,7835,11.9300003052
1587292578598773537,30083,1587292578606343055,,2,138.0,0.0,422.0,0,0,1,9894,7797,11.9300003052
1587292578632206922,30084,1587292578639343055,,2,117.0,0.0,482.0,0,0,1,9862,7763,11.9099998474
1587292578674109735,30085,1587292578672343055,,2,139.0,0.0,450.0,0,0,1,9830,7730,11.9300003052
1587292578691761870,30086,1587292578705343055,,2,81.0,0.0,408.0,0,0,1,9796,7698,11.9300003052
1587292578731725724,30087,1587292578738343055,,2,140.0,0.0,410.0,0,0,1,9763,7666,11.9300003052
1587292578768356662,30088,1587292578783343055,,2,137.0,0.0,398.0,0,0,1,9720,7620,11.9099998474
1587292578812937235,30089,1587292578816343055,,2,118.0,0.0,470.0,0,0,1,9688,7587,11.9300003052
1587292578853064839,30090,1587292578849343055,,2,139.0,0.0,441.0,0,0,1,9655,7555,11.9300003052
1587292578872022703,30091,1587292578883343055,,2,118.0,0.0,500.0,0,0,1,9622,7522,11.9099998474
1587292578913338328,30092,1587292578916343055,,2,81.0,0.0,526.0,0,0,1,9590,7489,11.9099998474
1587292578947137443,30093,1587292578958343055,,2,139.0,0.0,542.0,0,0,1,9549,7448,11.9300003052
1587292578989069162,30094,1587292578991343055,,2,117.0,0.0,548.0,0,0,1,9516,7415,11.9300003052
1587292579033469683,30095,1587292579024343055,,2,118.0,0.0,454.0,0,0,1,9481,7385,11.9300003052
1587292579050474266,30096,1587292579063343055,,2,117.0,0.0,442.0,0,0,1,9444,7345,11.9099998474
1587292579095800568,30097,1587292579096343055,,2,138.0,0.0,411.0,0,0,1,9411,7313,11.9300003052
1587292579131429110,30098,1587292579147343055,,2,138.0,0.0,435.0,0,0,1,9359,7262,11.9300003052
1587292579170341922,30099,1587292579180343055,,2,153.0,0.0,405.0,0,0,1,9326,7229,11.9300003052
1587292579212142912,30100,1587292579213343055,,2,137.0,0.0,411.0,0,0,1,9293,7197,11.9099998474
1587292579229449682,30101,1587292579248343055,,2,137.0,0.0,417.0,0,0,1,9258,7162,11.9300003052
1587292579271515099,30102,1587292579281343055,,2,80.0,0.0,414.0,0,0,1,9225,7132,11.9099998474
1587292579312984162,30103,1587292579314343055,,2,138.0,0.0,398.0,0,0,1,9192,7099,11.9300003052
1587292579332459057,30104,1587292579349343055,,2,117.0,0.0,388.0,0,0,1,9157,7064,11.9300003052
1587292579371735360,30105,1587292579382343055,,2,117.0,0.0,397.0,0,0,1,9125,7033,11.9099998474
1587292579413352860,30106,1587292579415343055,,2,143.0,0.0,469.0,0,0,1,9092,7000,11.9300003052
1587292579432086037,30107,1587292579448343055,,2,144.0,0.0,445.0,0,0,1,9057,6966,11.9300003052
1587292579471048172,30108,1587292579481343055,,2,118.0,0.0,411.0,0,0,1,9026,6932,11.9300003052
1587292579516708328,30109,1587292579514343055,,2,136.0,0.0,401.0,0,0,1,8993,6900,11.9300003052
1587292579533627599,30110,1587292579551343055,,2,117.0,0.0,409.0,0,0,1,8955,6867,11.9099998474
1587292579574587443,30111,1587292579584343055,,2,117.0,0.0,397.0,0,0,1,8923,6835,11.9099998474
1587292579615563380,30112,1587292579617343055,,2,139.0,0.0,382.0,0,0,1,8891,6801,11.9099998474
1587292579632463120,30113,1587292579652343055,,2,138.0,0.0,386.0,0,0,1,8856,6766,11.9300003052
